,Organization Name,Popular Name,Discipline / Field,Category,Application Number,City,State,Zip,Project Description,Fiscal Year,Congressional District,Grant Amount,Grant From Date,Grant To Date,mural,sculpture,community,outdoor,public,communities,park,is_public_art
107,"Boston Dance Alliance, Inc.",aka Boston Dance Alliance,Dance,Access to Artistic Excellence,08-3300-7125,BOSTON,MA,02116-6107,"To support a comprehensive audience development plan and an expansion of information for the dance community. Boston Dance Alliance will conduct a survey, develop a ""Dance Bill"" program, and add video streaming to the Boston Dance Alliance Web site.",2008,7,9390 ,2008-01-01,2008-12-31,0.0,0.0,0.09568306873654217,0.0,0.0,0.0,0.0,1
108,"Boston Film/Video Foundation, Inc.",aka BFVF,Media Arts,Creativity / Presentation,03-3400-5084,Boston,MA,02134-1628,"To support professional and artistic development opportunities for media artists in the New England region. Through a comprehensive media arts education program, works-in-progress screenings (Rough Cuts), and Meet the Director series, the Boston Film/Video Foundation provides a full range of services to its constituency.",2003,7,25000 ,2003-04-01,2004-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
109,"Boston Film/Video Foundation, Inc.",aka BFVF,Media Arts,Creativity / Presentation,02-3400-5065,Boston,MA,02134-1628,"To support professional and artistic development opportunities for media artists in the New England region. Through a comprehensive media arts education program, the New England Film and Video Festival, and works-in-progress screenings (Rough Cuts), the Boston Film/Video Foundation (BFVF) provides a full range of services to its constituency.",2002,7,30000 ,2002-04-01,2003-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
110,"Boston Film/Video Foundation, Inc.",aka BFVF,Media Arts,Arts Learning,01-3400-8072,Boston,MA,02134-1628,"To support a comprehensive media arts education program. Open to the public, this initiative is designed to encourage personal vision, assist in the development of concrete skills, and foster relationships meant to strengthen and advance the production of film and video art works.",2001,7,25000 ,2001-04-01,2002-03-31,0.0,0.0,0.0,0.0,0.1275269441520076,0.0,0.0,1
111,"Boston Film/Video Foundation, Inc.",aka BFVF,Media Arts,Arts Learning,00-3400-8140,Boston,MA,02134-1628,"To support a comprehensive media arts education program. Open to the public, this initiative is designed to encourage personal vision, assist in the development of concrete skills, and foster relationships meant to strengthen and advance the production of film and video art works.",2000,7,20000 ,2000-04-01,2001-03-31,0.0,0.0,0.0,0.0,0.1275269441520076,0.0,0.0,1
112,"Boston Film/Video Foundation, Inc.",aka BFVF,Media Arts,Other,99-3400-7086,Boston,MA,02134-1628,"To support a comprehensive media arts education program. Open to the public, this initiative is designed to encourage personal vision, assist in the development of concrete skills, and foster relationships meant to strengthen and advance the production of film and video art works.",1999,7,25000 ,1999-04-01,2000-03-31,0.0,0.0,0.0,0.0,0.1275269441520076,0.0,0.0,1
113,"Boston Film/Video Foundation, Inc.",aka BFVF,Media Arts,Other,98-3400-7033,Boston,MA,02134-1628,"To support a comprehensive media arts education program which encompasses a wide range of classes, seminars, and workshops offered to a variety of students from the New England region. Classes include specific film instruction workshops (""Introduction to 16mm Film Production,"" ""Narrative Screenwriting,"" ""Advanced Cinematography""); hands-on video production courses (""Off-Line Editing,"" ""Adobe Premiere""); and esthetic and appreciation seminars. In addition, BFVF provides the New England independent community with opportunities to meet and learn first-hand from some of the major figures in recent independent film production. Previous guests have included Kevin Smith, Charles Burnett, John Pierson, and Allison Anders. BFVF has also been a leader in the media literacy movement. Very soon, it will publish TV Eye, a curriculum on critical viewing and production to be distributed nationally, and, since 1991, BFVF, has worked with inner-city youth on learning how to read commercial media products and then how to master the technical skills to produce their own work.",1998,7,25000 ,1998-03-01,1999-02-28,0.0,0.0,0.04429002090252369,0.0,0.0,0.0,0.0,1
114,Boston Landmarks Orchestra,,American Rescue Plan,American Rescue Plan (ARP) Grants to Organizations,1897031-66-22,BOSTON,MA,02115-4701,"Purpose: To support personnel expenses in response to and recovery from the COVID-19 pandemic. Additional Project Description: The support will help the organization maintain operations during recovery from the devastating economic and health effects of the COVID-19 pandemic. Intended Beneficiaries: This assistance will benefit the organization’s constituency, such as arts workers, artists, and audiences. Intended Outcome: Artistic activities and traditions are supported to strengthen the nation’s cultural infrastructure.",2022,7,50000 ,2022-01-01,2022-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
115,Boston Landmarks Orchestra,,Music,Grants for Arts Projects,1884207-31-21,BOSTON,MA,02115-4701,To support general operating costs in response to the COVID-19 pandemic.,2021,7,20000 ,2021-06-01,2021-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
116,Boston Landmarks Orchestra,,"Coronavirus Aid, Relief, and Economic Security (CARES) Act","Coronavirus Aid, Relief, and Economic Security (CARES) Act",1882419-95-20,BOSTON,MA,02115-4701,To support personnel costs in response to the COVID-19 pandemic.,2020,7,50000 ,2020-07-01,2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
117,Boston Landmarks Orchestra,,Music,Art Works,1809114-31-18,BOSTON,MA,02115-4701,"To support the creation and premiere of a new work by composers Devin Ferreira and Jacob Gunnar Walsh and related educational activities. The new work will be a multi-sensory concert experience featuring projected images accompanying a live performance of a new orchestral work. The composers will create music featuring 50 youth drummers and dancers with orchestra, while visual artists Ryan Edwards and Sam Okerstrom-Lang will create the images, which will be projected on the architectural structure of the Hatch Shell on Boston's Esplanade and the monuments and trees surrounding the seating area. Educational activities may include drumming workshops for school students.",2018,7,15000 ,2019-01-01,2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
118,Boston Landmarks Orchestra,,Music,Art Works,14-3100-7173,BOSTON,MA,02115-4701,"To support a celebration of the African American Spiritual. In partnership with the New England Spiritual Ensemble, a commissioned work by composer Trevor Weston that employs African-American spirituals and narrated poetry, will serve as a platform for workshops and educational performances. Weston will compose two versions of his new work: a full version to be performed at the Hatch Memorial Shell on Boston's Esplanade and a chamber version for use in educational performances.",2014,7,10000 ,2014-06-01,2014-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
119,Boston Landmarks Orchestra,,Music,Art Works,12-3100-7148,BOSTON,MA,02115-4701,To support the commission and performance of a new work by composer Michael Gandolfi. Activities will include the composer working with students at the Conservatory Lab Charter School to create a new work for double orchestra that will be premiered by student and BLO musicians.,2012,7,10000 ,2012-06-01,2013-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120,"Boston Lyric Opera Company, Inc.",,Opera,Grants for Arts Projects,1905154-36-23,BOSTON,MA,02210-3427,"Purpose: To support artist and creative team fees for a production of Omar, a new opera by composers Rhiannon Giddens and Michael Abels. Additional Project Description: The new work tells the true story of Omar ibn Said, an enslaved man taken from his home in what is now Senegal and trafficked to South Carolina. Educational activities may include audience talkbacks with the artists and the production team, teacher guides, and library programs. Intended Beneficiaries: Performances and activities will benefit the artists and Boston-area audiences. Intended Outcome: Beneficiaries access arts activities and programming.",2023,8,30000 ,2023-01-01,2023-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
121,"Boston Lyric Opera Company, Inc.",,Opera,Grants for Arts Projects,1894306-36-22,BOSTON,MA,02210-3427,"Purpose: To support artist fees and staff costs for a new production based on La Bohème by Giacomo Puccini. Additional Project Description: The well-known opera will be presented in reverse, starting with Act IV and ending with Act I, giving audiences an opportunity to hear the opera anew, beginning with death and ending in love. Educational activities in partnership with Boston Public Schools will provide high school students with study guides, backstage tours, pre-performance lectures, and final dress rehearsal tickets. Community activities in partnership with Boston Public Library will provide access to free programming, such as Concert in the Courtyard series performances and an Opera Night at the library. Performances will occur at Emerson Colonial Theatre. Intended Beneficiaries: Performances and activities will benefit the artists and Boston-area audiences. Intended Outcome: Artistic activities and traditions are supported to strengthen the nation's cultural infrastructure.",2022,8,25000 ,2022-06-01,2022-10-31,0.0,0.0,0.05297461801789095,0.0,0.11528262248613745,0.0,0.0,1
122,"Boston Lyric Opera Company, Inc.",,Opera,Art Works,1862255-36-20,BOSTON,MA,02210-3427,"To support a new production of Champion by composer Terence Blanchard and librettist Michael Cristofer. The jazz-infused opera examines the life of welterweight boxer Emile Griffith, a bisexual man of color in the mid- to late-20th century. Performances will be accompanied by community partnerships with organizations to create authentic conversations around the issues of racial injustice and discrimination against LGBTQ individuals.",2020,8,30000 ,2020-07-01,2022-06-30,0.0,0.0,0.07572466689313359,0.0,0.0,0.0,0.0,1
123,"Boston Lyric Opera Company, Inc.",,"Coronavirus Aid, Relief, and Economic Security (CARES) Act","Coronavirus Aid, Relief, and Economic Security (CARES) Act",1882541-95-20,BOSTON,MA,02210-3427,To support personnel costs in response to the COVID-19 pandemic.,2020,8,50000 ,2020-07-01,2021-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
124,"Boston Lyric Opera Company, Inc.",,Opera,Art Works,1855032-36-19,BOSTON,MA,02210-3427,"To support a new production of Pagliacci by composer Ruggero Leoncavallo. The 19th-century opera examines the timeless subjects of love, relationships, betrayal, and women's agency and continues to resonate with 21st-century audiences.",2019,8,30000 ,2019-07-01,2020-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
125,"Boston Lyric Opera Company, Inc.",,Opera,Art Works,1807958-36-18,BOSTON,MA,02210-3427,"To support the world premiere of Schoenberg in Hollywood, a new opera by composer Tod Machover and librettist Simon Robson. Austrian composer Arnold Schoenberg fled Nazi Germany in 1934 and found refuge in the United States, initially in Boston before settling in Los Angeles. The complex artist, teacher, and mentor considered composing film music, but he never did. The new opera examines what might have happened if one of the modern era's most serious classical composers had taken on the movie industry. The opera is scored for 3 singers, 12 instruments, and interactive electronics. With a goal of creating a production that is intricate and flexible while also being efficient and economical, the creative team will include the composer, librettist, stage director Karole Armitage, set designer Simon Higlett, with soundscapes and video installations by MIT Media Lab's Peter Torpey. Performances will take place at the Emerson Paramount Center in fall 2018.",2018,8,35000 ,2018-07-01,2019-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
126,"Boston Lyric Opera Company, Inc.",,Opera,Art Works,17-3600-7059,BOSTON,MA,02210-3427,"To support the premiere of ""The Nefarious, Immoral, But Highly Profitable Enterprise of Mr. Burke  Mr. Hare."" The opera by composer Julian Grant and librettist Mark Campbell is part of the Opera Annex initiative, which presents fully staged chamber operas in unusual settings. The opera is based on the real-life 19th-century Scottish murderers William Burke and William Hare, who profited by killing members of the underclass and selling their bodies for medical students' anatomy studies. Community engagement programs will include pre-concert talks, Opera Night at the Boston Public Library, and the Signature Series.",2017,8,35000 ,2017-07-01,2018-06-30,0.0,0.0,0.05485262761822103,0.0,0.05968476035021544,0.0,0.0,1
127,"Boston Lyric Opera Company, Inc.",,Opera,Art Works,16-3600-7041,BOSTON,MA,02210-3427,"To support the Opera Annex initiative. The initiative presents fully staged chamber operas in unusual settings. A fully staged production of ""Greek"" by composer Mark-Anthony Turnage at ArtsEmerson's Paramount Center will be presented in fall 2016. This retelling of the Oedipus myth set in London when Margaret Thatcher was prime minister will be accompanied by outreach programs exploring issues raised by the opera, such as civil unrest in times of economic repression. A piano/vocal score reading of ""Schoenberg in Hollywood"" by composer Tod Machover and librettist Simon Robson, examining the composer Arnold Schoenberg's life in the U.S. after his 1934 flight from Nazi Germany, will be presented in winter 2017. Community engagement programs such as pre-concert talks, Opera Night at the Boston Public Library, and the Signature Series - presentations in partnership with the Boston Museum of Fine Arts and other Boston cultural institutions - will be offered throughout fall 2016 and winter 2017.",2016,8,35000 ,2016-07-01,2017-06-30,0.0,0.0,0.045614361711139736,0.0,0.049632667849681275,0.0,0.0,1
128,"Boston Lyric Opera Company, Inc.",,Opera,Art Works,15-3600-7042,BOSTON,MA,02210-3427,"To support the Opera Annex initiative. The commissioned librettos are required products. The initiative presents fully staged chamber operas in intimate settings. Project activities will include a production accompanied by community engagement events, a co-commission of ""Naga"" by Scott Wheeler, and a workshop presentation of BLO commissioned ""Schoenberg in Hollywood"" by Tod Machover and Leslie Epstein. The latter work examines the composer's life in the U.S. after his 1934 flight from Nazi Germany. In addition to performances, pre-concert talks and other outreach activities will occur.",2015,8,35000 ,2015-06-01,2017-06-30,0.0,0.0,0.06853721704634327,0.0,0.0,0.0,0.0,1
129,"Boston Lyric Opera Company, Inc.",,Opera,Art Works,14-3600-7057,BOSTON,MA,02210-3427,"To support the Opera Annex initiative, which presents fully-staged chamber operas in intimate settings. The project will include productions of ""Lizzie Borden"" by Jack Beeson, an American opera, and an annual Open House community engagement event. Performances will occur at the Boston Symphony Orchestra's Tanglewood facility and at the Castle at Park Plaza. The latter was originally built as an armory in the 1890s at the time of the Borden murders and is atmospherically suggestive of the opera's content. The cast will be directed by Christopher Alden with artistic direction by John Conklin.",2014,8,35000 ,2014-06-01,2015-06-30,0.0,0.0,0.06403878881274475,0.0,0.0,0.0,0.131701311831948,1
130,"Boston Lyric Opera Company, Inc.",,Opera,Art Works,13-3600-7037,BOSTON,MA,02210-3427,"To support the co-commission and North American premiere of James MacMillan's ""Clemency,"" presented in a double bill with Franz Schubert's ""Hagar's Lament."" The former work will serve as a prologue for the latter work with a new orchestration commissioned by Boston Lyric Opera (BLO), Royal Opera House Covent Garden, Scottish Opera, and Britten Sinfonia that will bridge the two works.",2013,8,30000 ,2013-01-01,2013-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
131,"Boston Lyric Opera Company, Inc.",,Opera,Art Works,12-3600-7035,BOSTON,MA,02210-3427,"To support the adaptation and remounting of the comic opera THE INSPECTOR by composer John Musto and librettist Mark Campbell, including outreach activities. Based on the play The Government Inspector by Nikolai Gogol, this production will expand the physical and orchestral elements, working with the original creative team to make the work accessible for larger opera houses.",2012,8,23500 ,2012-01-01,2012-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
132,"Boston Lyric Opera Company, Inc.",,Opera,Art Works,12-3600-7062,BOSTON,MA,02210-3427,"To support the ""Music! Words! Opera!"" and ""Vacation Week Institutes"" education programs, in consortium with Wheelock College's Family Theatre. The programs will engage Boston students both in and out of school.",2012,8,17500 ,2012-06-01,2014-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
133,"Boston Lyric Opera Company, Inc.",,Opera,Access to Artistic Excellence,11-3600-7038,BOSTON,MA,02210-3427,"To support a new production of ""Der Kaiser von Atlantis (The Emperor of Atlantis)"" by Viktor Ullmann and a companion vocal chamber work by Richard Beaudoin to serve as a prologue. Death serves as both the historical and dramatic backdrop of Ullmann's 1943 opera which he composed while a prisoner in Theresienstadt.",2011,8,20000 ,2011-01-01,2012-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
134,"Boston Lyric Opera Company, Inc.",,Opera,Access to Artistic Excellence,11-3600-7059,BOSTON,MA,02210-3427,"To support the Vacation Week Institute for Teens: Exploring Opera: Tom Sawyer, in consortium with Wheelock Family Theatre. A collaborative program tying opera and theater together will offer in-depth training for students in acting exercises, vocal and movement improvisation, exploration of blocking, and scene rehearsals.",2011,8,15050 ,2011-06-01,2012-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
135,"Boston Lyric Opera Company, Inc.",,Opera,Access to Artistic Excellence,10-3600-7005,BOSTON,MA,02210-3427,To support a new production of The Turn of the Screw by Benjamin Britten. Performances will be accompanied by community events through partnerships with area Boston cultural institutions.,2010,8,25000 ,2010-01-01,2010-06-30,0.0,0.0,0.14776887919770298,0.0,0.0,0.0,0.0,1
136,"Boston Lyric Opera Company, Inc.",,Opera,Access to Artistic Excellence,05-3600-7030,BOSTON,MA,02210-3427,"To support the East Coast premiere of THE LITTLE PRINCE by composer Rachel Portman and librettist Nicholas Wright. The performances are expected to appeal to audiences of all ages and diverse backgrounds, attract first-time audiences, and involve and feature large numbers of children in the mainstage production.",2005,8,22500 ,2005-01-01,2005-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
137,"Boston Lyric Opera Company, Inc.",,Opera,Challenge America,04-3600-1035,BOSTON,MA,02210-3427,To support a community residency and concert.,2004,8,25000 ,2006-07-01,2006-09-30,0.0,0.0,0.39020467995992986,0.0,0.0,0.0,0.0,1
138,"Boston Lyric Opera Company, Inc.",,Opera,Access,02-3600-4026,BOSTON,MA,02210-3427,"To support performances of Bizet's ""Carmen."" Two fully-staged, free, outdoor performances and related educational activities will reach an estimated 30,000 people in 2002.",2002,8,27300 ,2002-07-01,2002-12-31,0.0,0.0,0.0,0.23486741234186817,0.0,0.0,0.0,1
139,"Boston Lyric Opera Company, Inc.",,Opera,Access,00-3600-4034,BOSTON,MA,02210-3427,"To support the regional tour of a fuly-staged and costumed production of ""The Magic Flute"" by Mozart. Thirty six performances of a one-hour, abridged version of this opera will be targeted to family audiences, educators, and students (grades 3 to 7) in underserved, inner- city and rural communities throughout New England and New York during 2000 and 2001.",2000,8,15000 ,2000-04-01,2001-05-31,0.0,0.0,0.0,0.0,0.0,0.1377157942233434,0.0,1
140,"Boston Lyric Opera Company, Inc.",,Opera,Creativity / Presentation,99-3600-5004,BOSTON,MA,02210-3427,"To support a new production of the opera ""Akhnaten"" by American composer Philip Glass. Demonstrating a commitment to 20th century opera, Boston Lyric Opera seeks to establish a place for this minimalist work in the standard repertory by programming it in the company's Egyptian theme season.",1999,8,60000 ,1999-06-01,2000-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
141,"Boston Lyric Opera Company, Inc.",,Opera,Organizational Capacity / Stabilization,98-3600-9036,BOSTON,MA,02210-3427,"To support Boston Lyric Opera's move to the larger Shubert theater, audience expansion, and strengthening the Opera's infrastructure to meet the region's demand for more opera productions and educational programming.",1998,8,150000 ,1998-06-01,1999-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
142,Boston Public Schools,,Arts Education,Art Works,15-5100-7174,BOSTON,MA,02108-2500,"To support a collective impact project to sustain and deepen the work of the Boston Public Schools Arts Expansion Initiative in high schools. The project will increase the number of graduates who meet Massachusetts Common Core Standards in art and build a foundation for further developing the effort in targeted schools. Schools, teaching artists, and partners will engage in professional development and provide new arts classes while partners in the community will secure financial support, track and analyze outcomes, and plan how to reach all Boston Public School students.",2015,8,96243 ,2015-07-01,2017-06-30,0.0,0.0,0.07074584448998615,0.0,0.15395611687181282,0.0,0.0,1
143,Boston String Academy,,Challenge America,Challenge America,1909702-78-23,BOSTON,MA,02111-1833,"Purpose: To support youth orchestra programs in Boston. Additional Project Description: Boston String Academy will expand current youth orchestra programs in Boston’s Allston and Chinatown neighborhoods, offering programming at more schools. Students will receive daily ensemble instruction, with additional weekly private or semi-private lessons. The curriculum will include instruction in violin or cello, singing, musical terminology, movement, and music reading. Intended Beneficiaries: The project will benefit K-2 students in the Allston and Chinatown neighborhoods of Boston. Intended Outcome: Beneficiaries acquire knowledge and skills in the arts.",2023,7,10000 ,2023-01-01,2023-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
144,"Boston Symphony Orchestra, Inc.",,Music,Grants for Arts Projects,1904940-31-23,BOSTON,MA,02115-4557,"Purpose: To support concert programs of composers and performers typically underrepresented in classical music, with related educational activities. Additional Project Description: Repertoire may include Samuel Coleridge-Taylor's Petite Suite de Concert, Anthony Davis's You Have the Right to Remain Silent, and Gorecki's Symphony No. 3 ""Symphony of Sorrowful Songs"". Educational activities may include conversations with artists and scholars. Intended Beneficiaries: The performances will benefit audiences throughout New England. Intended Outcome: Beneficiaries access arts activities and programming.",2023,7,35000 ,2023-01-01,2023-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
145,"Boston Symphony Orchestra, Inc.",,Music,Grants for Arts Projects,1888404-31-22,BOSTON,MA,02115-4557,"Purpose: To support orchestra musician's and conductor's fees for performances of Benjamin Britten's ""War Requiem"" with related educational activities. Additional Project Description: The concerts will feature the orchestra led by conductor Sir Antonio Pappano. Intended Beneficiaries: The performances will be promoted to audiences throughout New England. Intended Outcome: Beneficiaries engage with the arts.",2022,7,45000 ,2022-01-01,2022-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
146,"Boston Symphony Orchestra, Inc.",,Music,Grants for Arts Projects,1893543-31-22,BOSTON,MA,02115-4557,"Purpose: To support the Festival of Contemporary Music at Tanglewood Music Center. Additional Project Description: The festival, curated and directed by soprano Tony Arnold, pianist Stephen Drury, composer George Lewis, and cellist Astrid Schween, will feature chamber music and orchestral performances by resident musicians and guest artists. The festival also will include a concert presentation of composer George Benjamin's new opera ""Lessons in Love and Violence."" Intended Beneficiaries: The project will benefit the resident musicians, the composers whose works will be performed, and audiences in Western Massachusetts. Intended Outcome: Beneficiaries engage with the arts.",2022,7,50000 ,2022-06-01,2022-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
147,"Boston Symphony Orchestra, Inc.",,Music,Grants for Arts Projects,1865638-31-21,BOSTON,MA,02115-4557,"To support online performances. Titled BSO NOW, programs of chamber and orchestral music will be recorded in Symphony Hall and released online.",2021,7,70000 ,2021-01-01,2021-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
148,"Boston Symphony Orchestra, Inc.",,Music,Grants for Arts Projects,1884754-31-21,BOSTON,MA,02115-4557,"To support the Festival of Contemporary Music at Tanglewood Music Center. The festival, curated and directed by composer, pianist, and conductor Thomas Ades, will feature chamber music and orchestral performances by resident musicians and guest artists.",2021,7,50000 ,2021-06-01,2021-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
149,"Boston Symphony Orchestra, Inc.",,Music,Art Works,1858586-31-20,BOSTON,MA,02115-4557,"To support a series of performances featuring contemporary works composed by women with related educational activities. Repertoire to be featured may include works by composers Helen Grime, Chihchun Chi-sun Lee, and Anna Thorvaldsdóttir. Educational activities may include interactive and online programs through the Tanglewood Learning Institute.",2020,7,75000 ,2020-01-01,2020-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
150,"Boston Symphony Orchestra, Inc.",,Music,Art Works,1862138-31-20,BOSTON,MA,02115-4557,"To support the online Tanglewood Music Festival, an academy for advanced musical study. The training festival, curated and directed by composer, pianist, and conductor Thomas Adès, will feature previous concerts offered online to audiences worldwide by student musicians and guest artists. Professional development activities will include online master classes and discussions for students from remote locations across the country and world by faculty and guest artists.",2020,7,50000 ,2020-06-01,2020-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
151,"Boston Symphony Orchestra, Inc.",,"Coronavirus Aid, Relief, and Economic Security (CARES) Act","Coronavirus Aid, Relief, and Economic Security (CARES) Act",1881487-95-20,BOSTON,MA,02115-4557,To support personnel costs in response to the COVID-19 pandemic.,2020,7,50000 ,2020-07-01,2020-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
152,"Boston Symphony Orchestra, Inc.",,Music,Art Works,1848074-31-19,BOSTON,MA,02115-4557,To support the world premiere performances of works by composers Thomas Adès and Sebastian Currier with related community engagement activities. Adès will conduct the orchestra's performance of his Piano Concerto featuring pianist Kirill Gerstein as soloist. Music Director Andris Nelsons will conduct Currier's Violin Concerto featuring Latvian violinist Baiba Skride as soloist. Community engagement activities may include podcasts and pre-concert lectures.,2019,7,75000 ,2019-01-01,2019-08-31,0.0,0.0,0.13211219587106562,0.0,0.0,0.0,0.0,1
153,"Boston Symphony Orchestra, Inc.",,Music,Art Works,1854413-31-19,BOSTON,MA,02115-4557,"To support the Festival of Contemporary Music at Tanglewood Music Center. The festival, curated and directed by composer, pianist, and conductor Thomas Adès, will feature chamber music and orchestral performances by resident musicians and guest artists.",2019,7,50000 ,2019-06-01,2019-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
154,"Boston Symphony Orchestra, Inc.",,Music,Art Works,1809074-31-18,BOSTON,MA,02115-4557,"To support the Festival of Contemporary Music at Tanglewood Music Center. The festival, curated and directed by composer, pianist, and conductor Thomas Ades, will feature chamber music and orchestral performances by resident musicians and guest artists. Repertoire will include works by Ades, Gerald Barry, Gyorgy Kurtag, Witold Lutoslawski, Conlon Nancarrow, and Poul Ruders.",2018,7,50000 ,2018-06-01,2018-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
155,"Boston Symphony Orchestra, Inc.",,Music,Art Works,1830572-31-18,BOSTON,MA,02115-4557,"To support concerts and events in celebration the 100th anniversary of Leonard Bernstein's birth. Repertoire may feature performances of Bernstein's Symphonies No. 2 (""The Age of Anxiety"") for orchestra and piano and No. 3 (""Kaddish"") for orchestra, chorus, boychoir, soprano, and speaker. Symphony No. 2 was commissioned by former music director Serge Koussevitzky and had its world premiere at Symphony Hall in 1949, conducted by Koussevitsky, with Bernstein as piano soloist. Educational activities may include film screenings, a community chamber music concert, and an archival exhibit.",2018,7,75000 ,2018-01-01,2018-08-31,0.0,0.0,0.06393548714691273,0.0,0.0,0.0,0.0,1
156,"Boston Symphony Orchestra, Inc.",,Music,Art Works,17-3100-7074,BOSTON,MA,02115-4557,"To support a series of concerts featuring co-commissioned works in Boston and New York City with related educational activities. Composers to be featured will include Julian Anderson, George Benjamin, Sofia Gubaidulina, and Matthias Pintscher. Concerts will take place in Symphony Hall in Boston, and Carnegie Hall in New York City. Engagement activities will include Conversations with the Creators series, and Do You Hear What I Hear? series. Concerts will be broadcast live on WCRB-FM as well as available online on WGBH's BSO Concert Channel and on the BSO's website.",2017,7,75000 ,2017-01-01,2017-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
157,"Boston Symphony Orchestra, Inc.",,Music,Art Works,17-3100-7202,BOSTON,MA,02115-4557,"To support the Festival of Contemporary Music at Tanglewood Music Center. The festival, curated by Tanglewood alumni Kathryn Bates, Jacob Greenberg, and Nadia Sirota, will feature chamber music and orchestral performances by resident musicians and guest artists. Each of the curator's selections will reflect their musical influences and interests.",2017,7,50000 ,2017-06-01,2017-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
158,"Boston Symphony Orchestra, Inc.",,Music,Art Works,16-3100-7110,BOSTON,MA,02115-4557,"To support concerts and outreach activities exploring repertoire inspired by the works of William Shakespeare. In commemoration of the 400th anniversary of the author's death, Music Director Andris Nelsons will lead the orchestra in performances of both well-known and rarely-heard works by Dvorak, Mendelssohn, Prokofiev, Shostakovich, Strauss, and Weber and of newer compositions by Hans Werner Henze, Hans Abrahamsen, and George Tsontakis. Also planned is the Insights Series of chamber music performances, moderated panel discussions with the artists and composers, screenings of films of Shakespeare's work with original scores by composers such as Dmitri Shostakovich and William Walton, and online educational offerings.",2016,7,75000 ,2016-01-01,2016-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
159,"Boston Symphony Orchestra, Inc.",,Music,Art Works,16-3100-7111,BOSTON,MA,02115-4557,"To support the Festival of Contemporary Music at Tanglewood Music Center. The festival will feature chamber music and orchestral performances by resident musicians and guest artists. Works by a wide array of contemporary composers will be highlighted including the U.S. premiere of composer George Benjamin's ""Dream of the Song"" for orchestra, women's chorus, and countertenor soloist. Established composers will be engaged to curate the chamber music programs.",2016,7,50000 ,2016-01-01,2016-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
160,"Boston Symphony Orchestra, Inc.",,Music,Art Works,15-3100-7115,BOSTON,MA,02115-4557,"To support the Insights Series, an exploration of symphonic, ballet, and opera repertoire from the early 20th century with related educational and ancillary events. Guest conductors such as Vladimir Jurowski, Stephane Deneve, and Charles Dutoit will lead the orchestra in performances of works by Stravinsky, Prokofiev, Milhaud, Poulenc, and Debussy culminating in a concert performance of Polish composer Karol Szymanowski's rarely performed opera ""King Roger."" Also planned are Conversations with Creators, moderated discussions with key artists, and ancillary chamber music performances.",2015,7,90000 ,2015-01-01,2015-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
