,Organization Name,Popular Name,Discipline / Field,Category,Application Number,City,State,Zip,Project Description,Fiscal Year,Congressional District,Grant Amount,Grant From Date,Grant To Date,mural,sculpture,community,outdoor,public,communities,park,is_public_art
58,Harrison Center for the Arts,,Design,Our Town,16-4292-7068,INDIANAPOLIS,IN,46202-4466,"To support Pre-Enact Indy. The initiative is designed to revive a sense of community pride and fuel both neighborhood and commercial revitalization. Local actors and designers will collaborate with nearby schools and local stakeholders to re-envision the Monon16 neighborhood as a vibrant community via set design and performing arts. Pilot performances will take place in vacant storefronts and abandoned lots to demonstrate the potential of the Monon16 and celebrate existing assets. Partners include Harrison Center for the Arts, City of Indianapolis, and Local Initiatives Support Corporation. Located in a U.S. Department of Housing and Urban Development Promise Zone, Monon16 is a neighborhood in which 32.7% of the residents live in poverty and 33% of the 4,098 properties sit vacant.",2016,7,75000,2016-08-01,2017-12-31,0.0,0.0,0.1054409136933134,0.0,0.0,0.0,0.0,1
59,"Heartland Film, Inc.",,Media Arts,Grants for Arts Projects,1905469-34-23,INDIANAPOLIS,IN,46203-1761,"Purpose: To support staff salaries for the Heartland International Film Festival and Indy Shorts International Film Festival. Additional Project Description: Devoted to inspiring audiences and artists through film, both festivals will include works by U.S. and international artists. Festival screenings will be accompanied by panel discussions and question-and-answer sessions with guest artists or program staff, and educational programming. Intended Beneficiaries: The festivals will serve Indianapolis-area audiences, including residents and visitors, as well as participating artists and venues. Intended Outcome: Beneficiaries access arts activities and programming.",2023,7,20000,2023-01-01,2023-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
60,"Heartland Film, Inc.",,Media Arts,Grants for Arts Projects,1888531-34-22,INDIANAPOLIS,IN,46203-1761,"Purpose: To support staff costs for the Heartland International Film Festival and Indy Shorts International Film Festival. Additional Project Description: Devoted to inspiring audiences and artists through film, both festivals will include works by American and international artists. Festival screenings will be accompanied by panel discussions and question-and-answer sessions with guest artists or program staff, and educational programming. Intended Beneficiaries: The festivals will serve Indianapolis-area audiences, including residents and visitors, as well as participating artists and venues. Intended Outcome: Beneficiaries engage with the arts.",2022,7,20000,2022-01-01,2022-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
61,"Heartland Film, Inc.",,American Rescue Plan,American Rescue Plan (ARP) Grants to Organizations,1900022-66-22,INDIANAPOLIS,IN,46203-1761,"Purpose: To support personnel and marketing expenses in response to and recovery from the COVID-19 pandemic. Additional Project Description: The support will help the organization maintain operations during recovery from the devastating economic and health effects of the COVID-19 pandemic. Intended Beneficiaries: This assistance will benefit the organization’s constituency, such as arts workers, artists, and audiences. Intended Outcome: Artistic activities and traditions are supported to strengthen the nation’s cultural infrastructure.",2022,7,150000,2022-01-01,2022-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
62,"Heartland Film, Inc.",,Media Arts,Grants for Arts Projects,1865654-34-21,INDIANAPOLIS,IN,46203-1761,"To support staff salaries for the Heartland International Film Festival and Indy Shorts International Film Festival. Devoted to inspiring audiences and artists through film, both festivals will include films by American and international artists. Festival screenings will be accompanied by panel discussions and question-and-answer sessions with guest artists or staff, and educational programming.",2021,7,20000,2021-01-01,2021-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
63,"Heartland Film, Inc.",,Media Arts,Art Works,1858257-34-20,INDIANAPOLIS,IN,46203-1761,"To support staff salaries for the Heartland International Film Festival and Indy Shorts International Film Festival. Devoted to inspiring audiences and artists through film, both festivals will include films by American and international artists. Festival screenings will be accompanied by panel discussions and question-and-answer sessions with guest artists or staff, and educational programming. Some project activities may take place virtually.",2020,7,15000,2020-01-01,2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
64,"Heartland Film, Inc.",,Media Arts,Art Works,1830168-34-18,INDIANAPOLIS,IN,46203-1761,"To support staffing costs for the 27th Heartland Film Festival. Devoted to inspiring artists and audiences through film, the festival includes narrative features, documentaries, and shorts by American and international artists. Throughout the festival, screenings will be accompanied by panel discussions and question-and-answer sessions with guest artists or staff.",2018,7,10000,2018-01-01,2018-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
65,"Heartland Film, Inc.",,Media Arts,Art Works,17-3400-7035,INDIANAPOLIS,IN,46203-1761,"To support the Heartland Film Festival. Devoted to inspiring artists and audiences through film, the festival includes narrative features, documentaries, and shorts by American and international artists. Throughout the festival, screenings will be accompanied by panel discussions and question-and-answer sessions with guest artists or staff.",2017,7,15000,2017-02-01,2017-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
66,"Heartland Film, Inc.",,Media Arts,Art Works,16-3400-7010,INDIANAPOLIS,IN,46203-1761,"To support staff salaries as part of the Heartland Film Festival. Films will include narrative features, documentaries, and shorts from American and international artists. Each screening will be accompanied by a question-and-answer session with filmmakers or staff. In addition, the festival will host informal filmmakers' gatherings, workshops, and panel discussions.",2016,7,25000,2016-01-01,2016-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
67,"Heartland Film, Inc.",,Media Arts,Art Works,15-3400-7043,INDIANAPOLIS,IN,46203-1761,"To support the 24th Heartland Film Festival and related activities. Films will include narrative features, documentaries, and short films that meet the organization's mission to ""inspire filmmakers and audiences through the transformative power of film."" In addition, the festival will host informal filmmakers' gatherings, panel discussions, and educational activities.",2015,7,20000,2015-02-01,2015-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
68,Indiana Arts Commission,,State & Regional,Partnerships (State & Regional),1903712-61-22,INDIANAPOLIS,IN,46204-2234,"Purpose: To support arts programs, services, and activities associated with carrying out the agency’s National Endowment for the Arts-approved strategic plan. Additional Project Description: Funding will support state plan priorities, arts education initiatives, underserved communities, the Poetry Out Loud program, and folk and traditional arts programs. The project includes subgranting activity. Intended Beneficiaries: Residents of the agency’s state, including youth, artists, arts organizations, and the general public will benefit from the award. Intended Outcome: Beneficiaries experience the exchange of artists, artworks, and arts activities.",2022,7,912000,2022-07-01,2024-06-30,0.0,0.0,0.0,0.0,0.08255646861975642,0.11776197482588284,0.0,1
69,Indiana Arts Commission,,State & Regional,Partnerships (State & Regional),1886879-61-21,INDIANAPOLIS,IN,46204-2234,"To support arts programs, services, and activities associated with carrying out the agency’s National Endowment for the Arts-approved strategic plan.",2021,7,848900,2021-07-01,2023-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70,Indiana Arts Commission,,State & Regional,Partnerships (State & Regional),1863296-61-20,INDIANAPOLIS,IN,46204-2234,"To support arts programs, services, and activities associated with carrying out the agency’s National Endowment for the Arts-approved strategic plan, as well as administration costs and related subgranting to the nonprofit arts sector in order to preserve jobs and maintain operations to fuel the recovery of the nation’s arts sector from the devastating economic and health effects of the COVID-19 pandemic.",2020,7,1662400,2020-07-01,2023-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
71,Indiana Arts Commission,,State & Regional,Partnerships (State & Regional),1855937-61-19,INDIANAPOLIS,IN,46204-2234,"To support arts programs, services, and activities associated with carrying out the agency’s National Endowment for the Arts-approved strategic plan, as well as salaries, administration costs, and related subgranting to the nonprofit arts sector in response to the COVID-19 pandemic.",2019,7,1248600,2019-07-01,2023-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
72,Indiana Arts Commission,,State & Regional,Partnerships (State & Regional),1809842-61-18,INDIANAPOLIS,IN,46204-2234,"To support arts programs, services, and activities associated with carrying out your agency’s NEA-approved strategic plan.",2018,7,766300,2018-07-01,2020-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73,Indiana Arts Commission,,State & Regional,Partnerships (State & Regional),17-6100-2012,INDIANAPOLIS,IN,46204-2234,To support Partnership Agreement activities associated with carrying out your NEA-approved State strategic plan,2017,7,767400,2017-07-01,2019-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
74,Indiana Arts Commission,,State & Regional,Partnerships (State & Regional),16-6100-2018,INDIANAPOLIS,IN,46204-2234,To support Partnership Agreement activities,2016,7,782200,2016-07-01,2018-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
75,Indiana Arts Commission,,State & Regional,Partnerships (State & Regional),15-6100-2016,INDIANAPOLIS,IN,46204-2234,To support Partnership Agreement activities.,2015,7,757400,2015-07-01,2017-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76,Indiana Arts Commission,,State & Regional,Partnerships (State & Regional),14-6100-2019,INDIANAPOLIS,IN,46204-2234,To support Partnership Agreement activities.,2014,7,728900,2014-07-01,2016-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
77,Indiana Arts Commission,,State & Regional,Partnerships (State & Regional),13-6100-2022,INDIANAPOLIS,IN,46204-2234,"To support Partnership Agreement activities,",2013,7,698700,2013-07-01,2015-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
78,Indiana Arts Commission,,State & Regional,Partnerships (State & Regional),12-6100-2020,INDIANAPOLIS,IN,46204-2234,"To support Partnership Agreement activities,",2012,7,748100,2012-07-01,2014-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
79,Indiana Arts Commission,,State & Regional,Partnerships (State & Regional),11-6100-2026,INDIANAPOLIS,IN,46204-2234,To support Partnership Agreement activities.,2011,7,801400,2011-07-01,2013-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80,Indiana Arts Commission,,State & Regional,Partnerships (State & Regional),10-6100-2044,INDIANAPOLIS,IN,46204-2234,"To support Partnership Agreement activities,",2010,7,871600,2010-07-01,2012-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
81,Indiana Arts Commission,,State & Regional,Partnerships (State & Regional),09-6100-2016,INDIANAPOLIS,IN,46204-2234,To support Partnership Agreement activities,2009,7,807100,2009-07-01,2011-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
82,Indiana Arts Commission,,State & Regional,Partnerships (State & Regional),09-6188-2114,INDIANAPOLIS,IN,46204-2234,To support arts projects and activities which preserve jobs in the nonprofit arts sector threatened by declines in philanthropic and other support during the current economic downturn,2009,7,323000,2009-07-01,2011-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
83,Indiana Arts Commission,,AccessAbility / Research,Accessibility,09-3900-7018,INDIANAPOLIS,IN,46204-2234,"To support the 2009 National Accessibility Leadership Award. The Indiana Arts Commission was chosen to receive the 2009 award in recognition of its exceptional and effective initiatives to make the arts fully available to individuals with various disabilities through ArtsWORK Indiana. This six-year-old grassroots partnership is jointly supported by IAC, VSA arts of Indiana, and the Indiana Institute on Disability and Community at Indiana University.",2009,7,30000,2009-09-01,2011-03-31,0.0,0.0,0.0706306177990233,0.0,0.0,0.0,0.0,1
84,Indiana Arts Commission,,State & Regional,Partnerships (State & Regional),08-6100-2016,INDIANAPOLIS,IN,46204-2234,To support Partnership Agreement activities,2008,7,735900,2008-07-01,2010-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
85,Indiana Arts Commission,,State & Regional,Partnerships (State & Regional),07-6100-2053,INDIANAPOLIS,IN,46204-2234,To support Partnership Agreement activities,2007,7,637100,2007-07-01,2008-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
86,Indiana Arts Commission,,State & Regional,Partnerships (State & Regional),06-6100-2046,INDIANAPOLIS,IN,46204-2234,To support Partnership Agreement activities.,2006,7,623100,2006-07-01,2007-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
87,Indiana Arts Commission,,National Initiatives,Poetry Out Loud,06-4557-7035,INDIANAPOLIS,IN,46204-2234,"To support state participation in ""Poetry Out Loud: National Recitation Contest and state-level finals.""",2006,7,8000,2005-11-01,2006-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
88,Indiana Arts Commission,,State & Regional,Partnerships (State & Regional),05-6100-2017,INDIANAPOLIS,IN,46204-2234,To support Partnership Agreement activities.,2005,7,584356,2005-07-01,2006-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
89,Indiana Arts Commission,,State & Regional,Partnerships (State & Regional),04-6100-2042,INDIANAPOLIS,IN,46204-2234,To support Partnership Agreement activities,2004,7,604600,2004-07-01,2005-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
90,Indiana Arts Commission,,State & Regional,Partnerships (State & Regional),03-6100-2036,INDIANAPOLIS,IN,46204-2234,To support Partnership Agreement activities,2003,7,581000,2003-07-01,2004-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
91,Indiana Arts Commission,,Folk & Traditional Arts,Leadership,02-5500-3098,INDIANAPOLIS,IN,46204-2234,"To support a Master Artist/Apprenticeship Program and other related costs. The apprenticeship program is designed to identify, document, present, and promote the traditional arts and artists of Indiana.",2002,7,25000,2002-07-01,2003-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
92,Indiana Arts Commission,,State & Regional,Partnerships (State & Regional),02-6100-2024,INDIANAPOLIS,IN,46204-2234,To support Partnership Agreement activities,2002,7,579800,2002-07-01,2003-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
93,Indiana Arts Commission,,State & Regional,Partnerships (State & Regional),01-6100-2037,INDIANAPOLIS,IN,46204-2234,To support Partnership Agreement activities.,2001,7,525200,2001-07-01,2002-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
94,Indiana Arts Commission,,Folk & Traditional Arts,Leadership,01-5500-3103,INDIANAPOLIS,IN,46204-2234,To support the Traditional Arts Indiana (TAI) initiative. Responsibilities will include: 1) programming at the Indiana State Fair; 2) development of a craft marketing program; and 3) a state arts apprenticeship program.,2001,7,32000,2001-07-01,2002-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
95,Indiana Arts Commission,,State & Regional,Partnerships (State & Regional),00-6100-2030,INDIANAPOLIS,IN,46204-2234,To support Partnership Agreement activities.,2000,7,477300,2000-07-01,2001-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
96,Indiana Arts Commission,,Folk & Traditional Arts,Leadership,00-5500-3043,INDIANAPOLIS,IN,46204-2234,"To support Traditional Arts Indiana, a statewide folk arts program. This program is dedicated to the support, promotion and presentation of the traditional arts and artists of Indiana.",2000,7,42500,2000-04-01,2001-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,Indiana Arts Commission,,State & Regional,Partnerships (State & Regional),99-6100-2033,INDIANAPOLIS,IN,46204-2234,To support Partnership Agreement activities,1999,7,469449,1999-07-01,2001-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
98,Indiana Arts Commission,,Folk & Traditional Arts,Leadership,99-5500-3106,INDIANAPOLIS,IN,46204-2234,"To support the establishment of a sustainable system to identify, document, preserve, and promote folk and traditional arts and living folk artists in Indiana. This project is a collaboration between the Indiana Arts Commission and the Indiana University Folklore Institute.",1999,7,25000,1999-04-01,2000-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
99,Indiana Arts Commission,,State & Regional,Partnerships (State & Regional),98-6100-2034,INDIANAPOLIS,IN,46204-2234,To support Partnership Agreement activities.,1998,7,441900,1998-07-01,2000-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100,Indiana Arts Commission,,Folk & Traditional Arts,Leadership,98-5500-3105,INDIANAPOLIS,IN,46204-2234,"To support research and establishment of a traditional arts program to identify, document, preserve, and promote folk and traditional arts and living folk artists in Indiana.",1998,7,24000,1998-04-01,1999-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101,"Indiana Performing Arts Centre, Inc",,Musical Theater,Grants for Arts Projects,1894764-28-22,INDIANAPOLIS,IN,46204-1660,"Purpose: To support the touring productions of ""Memphis the Musical,"" with book by Joe DiPietro, music by David Bryan, and lyrics by David Bryan and Joe DiPietro; and ""The Wiz,"" with book by William F. Brown and music and lyrics by Charlie Smalls. Additional Project Description: The organization will partner with local presenters to produce the musicals in Illinois and Indiana. At each location, emerging artists from the local community will have the opportunity to rehearse with and perform alongside the organization's professional cast. Community engagement activities will include field trip experiences for students that feature workshops and post-show discussions with the artists in addition to performance attendance. Intended Beneficiaries: The productions will benefit youth, musical theater artists, and audiences in Chicago and in Fort Wayne and South Bend, Indiana. Intended Outcome: Beneficiaries engage with the arts.",2022,7,20000,2022-06-01,2024-05-31,0.0,0.0,0.10023441790769334,0.0,0.0,0.0,0.0,1
102,"Indiana Repertory Theatre, Inc.",aka IRT,Theater,Grants for Arts Projects,1892697-32-22,INDIANAPOLIS,IN,46204-3417,"Purpose: To support the Inclusion Series, a series of theater productions and community engagement activities that encourage civic dialogue. Additional Project Description: The productions in the series will highlight the experiences of immigrants to the United States. Curated post-show discussions and interactive online resources featuring partners from local organizations will move conversations beyond the theater and into the community. Intended Beneficiaries: The program will benefit theater artists and audiences in Indianapolis. Intended Outcome: Beneficiaries engage with the arts.",2022,7,20000,2022-07-01,2023-06-30,0.0,0.0,0.15169807637474653,0.0,0.0,0.0,0.0,1
103,"Indiana Repertory Theatre, Inc.",aka IRT,Theater,Art Works,1857246-32-20,INDIANAPOLIS,IN,46204-3417,"To support the INclusion Series, a series of theater productions that encourage civic dialogue. The plays in the series will include Jessica Huang's The Paper Dreams of Harry Chin, which recounts the impact of the Chinese Exclusion Act on an immigrant to the United States; and Cheryl L. West's The Watsons Go to Birmingham, which takes place during the 1963 bombing of the Sixteenth Avenue Church in Birmingham, Alabama. Curated post-show discussions featuring partners from local organizations will move conversations beyond the theater and into the community.",2020,7,20000,2020-01-01,2020-04-30,0.0,0.0,0.0640601128689247,0.0,0.0,0.0,0.0,1
104,"Indiana Repertory Theatre, Inc.",aka IRT,Theater,Art Works,1846911-32-19,INDIANAPOLIS,IN,46204-3417,"To support the development and planning for Finding Home: Indianapolis at 200, a new devised theater piece with music. The play will build on the success of its predecessor Finding Home: Indiana at 200, which premiered at the theater in honor of Indiana's bicentennial year. The piece will feature a group of Indiana writers who will contribute scenes, monologues, and poems written to explore 200 years of Indianapolis history, woven together with music. Featuring a company of actors and musicians, the collage piece will give voice to unheard viewpoints on the city's past, placing untold stories alongside well-known slices of history.",2019,7,20000,2019-01-01,2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
105,"Indiana Repertory Theatre, Inc.",aka IRT,Theater,Art Works,1830830-32-18,INDIANAPOLIS,IN,46204-3417,"To support the Exploring Stages education program serving young children. The program utilizes theater texts that teach lessons in language recognition for early readers, empathy building, tolerance, and the understanding of emotional expression. Theater pieces will be produced in an intimate cabaret theater to create an informal, safe, child-scaled space, and to invite the children into the art-making itself. Pre- and post-show activities specifically tailored to the emotional and cognitive development of young children, an in-classroom program, and interactive study guides will complement the production.",2018,7,20000,2018-01-01,2019-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
106,"Indiana Repertory Theatre, Inc.",aka IRT,Theater,Art Works,16-3200-7075,INDIANAPOLIS,IN,46204-3417,"To support the final development and production of ""Finding Home: Indiana at 200"" A devised theater work will celebrate the bicentennial of the founding of the state of Indiana. The play will weave together the songs of balladeer Tim Grimm with Indiana historic events. Playwright-in-residence James Still will curate and collaborate with Indiana artists to create a communal meditation about place and a sense of belonging. The project seeks to expose historic trends of prejudice and to embolden audiences with alternative narratives of state history. Participating writers will hail from a variety of mediums: poets, journalists, playwrights, and novelists who are widely inclusive in age, gender, race, and religion.",2016,7,30000,2016-01-01,2017-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
107,"Indiana Repertory Theatre, Inc.",aka IRT,Theater,Art Works,14-3200-7093,INDIANAPOLIS,IN,46204-3417,"To support a production of Kurt Vonnegut's ""Who Am I This Time? (and other Conundrums of Love)"" by playwright Aaron Posner, with accompanying outreach activities. Based on three stories from Vonnegut's book of short stories ""Welcome to the Monkey House,"" the production will create a public celebration of Vonnegut's work in his hometown. The creative team will include Artistic Director Janet Allen, set designer Russell Metheny, costume designer Rachel Healey, and lighting designer Michael Lincoln.",2014,7,15000,2014-01-01,2014-06-30,0.0,0.0,0.0,0.0,0.0734964753467398,0.0,0.0,1
108,"Indiana Repertory Theatre, Inc.",aka IRT,Theater,Art Works,12-3200-7097,INDIANAPOLIS,IN,46204-3417,"To support a production of ""The Miracle Worker"" by William Gibson and related outreach activities, in consortium with VSA Indiana and its statewide affiliates. The project will feature a tour of outreach activities for children with and without disabilities, as well as immersion training for the actors portraying lead roles at the Indiana School for the Blind and Deaf; an approach that will offer new value to participants and that can be emulated by other theaters.",2012,7,20000,2012-01-01,2012-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
109,"Indiana Repertory Theatre, Inc.",aka IRT,Theater,Art Works,12-3200-7186,INDIANAPOLIS,IN,46204-3417,"To support the world premiere of playwright James Still's ""April 4, 1968."" The play is based on an oral history collection from individuals who were present at Robert F. Kennedy's speech announcing the death of Rev. Martin Luther King, Jr.",2012,7,35000,2013-07-01,2016-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
110,"Indiana Repertory Theatre, Inc.",aka IRT,Theater,Access to Artistic Excellence,11-3200-7148,INDIANAPOLIS,IN,46204-3417,"To support training for teaching artists and an expanded ""Summer Conservatory for Youth"" program in consortium with Teach for America/Indianapolis. The theater's teaching artists will partner with teachers from Teach For America Indianapolis to develop cross-training practices and art-infused teaching methods as they conduct a summer conservatory and artist-in-the-classroom programs.",2011,7,60000,2011-06-01,2013-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
111,"Indiana Repertory Theatre, Inc.",aka IRT,Theater,Access to Artistic Excellence,10-3200-7048,INDIANAPOLIS,IN,46204-3417,"To support the commission and development of ""April, 4 1968"" by playwright-in-residence James Still. The play will be based on Senator Robert Kennedy's six-minute speech in Indianapolis on the night of Martin Luther King Jr.'s assassination.",2010,7,30000,2010-01-01,2013-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
112,"Indiana Repertory Theatre, Inc.",aka IRT,Theater,Access to Artistic Excellence,10-3200-7186,INDIANAPOLIS,IN,46204-3417,"To support a production of ""The Diary of Anne Frank,"" adapted by Wendy Kesselman, and related community outreach activities in consortium with Congregation Beth-El Zedeck.",2010,7,25000,2010-06-01,2011-05-31,0.0,0.0,0.12467393585346617,0.0,0.0,0.0,0.0,1
113,"Indiana Repertory Theatre, Inc.",aka IRT,Theater,Access to Artistic Excellence,09-3200-7011,INDIANAPOLIS,IN,46204-3417,"To support the development and world premiere production of ""The Gospel According to James."" The project is based on a key moment in Indiana race history and will use historical research, local interviews, and group discussions to inform the creation of the play.",2009,7,30000,2009-01-01,2011-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
114,"Indiana Repertory Theatre, Inc.",aka IRT,Theater,Access to Artistic Excellence,09-3200-7164,INDIANAPOLIS,IN,46204-3417,"To support a production of ""The Heavens Are Hung in Black"" by playwright-in-residence James Still and accompanying outreach activities, in consortium with the Indiana Historical Society. The theater will offer community outreach programming in conjunction with the production including student programs and community discussions.",2009,7,25000,2009-06-01,2010-05-31,0.0,0.0,0.2235389554894882,0.0,0.0,0.0,0.0,1
115,"Indiana Repertory Theatre, Inc.",aka IRT,Theater,Access to Artistic Excellence,08-3200-7045,INDIANAPOLIS,IN,46204-3417,"To support the production of plays in repertory by playwright-in-residence James Still, with accompanying community outreach activities. Artistic director Janet Allen will direct ""Looking Over the President's Shoulder;"" Timothy Douglas is proposed to direct ""Iron Kisses.""",2008,7,30000,2008-01-01,2008-06-30,0.0,0.0,0.09795713938460297,0.0,0.0,0.0,0.0,1
116,"Indiana Repertory Theatre, Inc.",aka IRT,Theater,Access to Artistic Excellence,08-3200-7161,INDIANAPOLIS,IN,46204-3417,"To support the pre-production and production of ""To Kill A Mockingbird"" by Harper Lee and adapted by Christopher Sergel with accompanying outreach activities in consortium with Christ Church Cathedral. The partnership will extend the impact of the play outside of the theater and into various community gathering places.",2008,7,20000,2008-06-01,2009-05-31,0.0,0.0,0.09704064089112299,0.0,0.0,0.0,0.0,1
117,"Indiana Repertory Theatre, Inc.",aka IRT,Theater,Access to Artistic Excellence,07-3200-7185,INDIANAPOLIS,IN,46204-3417,"To support a consortium project in partnership with the Conner Prairie Museum for the development, production, and community outreach activities associated with the play ""Interpreting William"" by James Still. The world premiere play will explore the life of mythic 19th century frontiersman William Conner.",2007,7,30000,2007-06-01,2009-05-31,0.0,0.0,0.0977813264782785,0.0,0.0,0.0,0.0,1
118,"Indiana Repertory Theatre, Inc.",aka IRT,Theater,Access to Artistic Excellence,06-3200-7010,INDIANAPOLIS,IN,46204-3417,"To support a consortium project with Syracuse Stage for productions of ""Intimate Apparel"" at each theater. The play, written by Lynn Nottage, will be directed by Timothy Douglas.",2006,7,25000,2006-01-01,2006-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
119,"Indiana Repertory Theatre, Inc.",aka IRT,Theater,Access to Artistic Excellence,06-3200-7208,INDIANAPOLIS,IN,46204-3417,"To support the production of ""The Gentleman from Indiana."" Based on the 1899 novel by Booth Tarkington, the play will be adapted by playwright James Still and directed by Peter Amster.",2006,7,32000,2006-06-01,2006-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120,"Indiana Repertory Theatre, Inc.",aka IRT,Theater,Access to Artistic Excellence,05-3200-7094,INDIANAPOLIS,IN,46204-3417,"To support the commission, workshop, and adaptation of a play based on Booth Tarkington's novel THE GENTLEMAN FROM INDIANA by playwright-in-residence James Still, including an educational component.",2005,7,25000,2005-01-01,2006-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
121,"Indiana Repertory Theatre, Inc.",aka IRT,Theater,Access to Artistic Excellence,05-3200-7199,INDIANAPOLIS,IN,46204-3417,"To support a project to develop a Greek heroic story into an interdisciplinary theater piece in consortium with Dance Kaleidoscope. Artists from the IRT will collaborate with Dance Kaleidoscope, a professional modern dance ensemble.",2005,7,30000,2005-09-01,2009-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
122,"Indiana Repertory Theatre, Inc.",aka IRT,Arts Education,Arts Learning,04-5100-8170,INDIANAPOLIS,IN,46204-3417,"To support the expansion of a nationwide distance learning project. Since 1996, the theater has developed and implemented, via video teleconferencing for teachers in rural areas, a program that demonstrates how to integrate theater skills and practices into other core curricular areas of study.",2004,7,28000,2004-06-01,2005-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
123,"Indiana Repertory Theatre, Inc.",aka IRT,Theater,Creativity / Presentation,03-3200-5091,INDIANAPOLIS,IN,46204-3417,"To support a consortium project for the commissioning, research, development, and initial workshops of a new play by James Still. In partnership with Conner Prairie, a living history museum, the theater will commission playwright James Still to explore the significant cross-cultural life of 19th century Indiana frontiersman and fur trader William Conner and his first wife Mekinges, a Lanape Indian.",2003,7,45000,2003-01-01,2006-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
124,"Indiana Repertory Theatre, Inc.",aka IRT,Theater,Creativity / Presentation,02-3200-5043,INDIANAPOLIS,IN,46204-3417,"To support a production of ""He Held Me Grand,"" a major new work by playwright-in-residence James Still. The epic, multidisciplinary, multimedia piece looks at the 20th century through the eyes and remembrances of those who lived it, and is based on stories from senior citizens from the Indianapolis and Philadelphia areas.",2002,7,55000,2002-01-01,2002-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
125,"Indiana Repertory Theatre, Inc.",aka IRT,Arts Education,Arts Learning,02-5100-8019,INDIANAPOLIS,IN,46204-3417,"To support a bilingual playwrighting class for students in grades 3 to 12, a consortium project. In partnership with the Metropolitan School District of Wayne Township, the project will provide professional development opportunities for approximately 20 teachers and 10 professional artists to observe a course led by playwright James Still.",2002,7,50000,2002-06-01,2004-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
